track_name,track_id,album_name,album_id,artist_name,artist_id,artist_popularity,track_popularity,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,energy_danceability,acoustic_instrumental_diff,mood_index,latent_0,latent_1,latent_2,latent_3,cluster_id
East Indian,5Z2e5616F0wt3AojWYu6dm,Nah No Mercy - The Warlord Scrolls,61skmM7sbrVaMEfyAYqVMG,Bounty Killer,6UuT0BJZ9vF8Y1sxXnJl2s,51.0,0.0,,0.619,0.794,11.0,-7.695,0.0,0.415,0.369,0.0,0.0877,0.655,128.514,228493.0,0.491486,0.369,0.7245,0.31950158,-4.9720106,-3.6490047,-1.1015257,5
Love,35CdXwhFPQlXrj17lvRcWA,Sweetheart 2014,0qjDs1pSBA36pw3qL57LAx,Beck,3vbKDsSS70ZX9D2OcvbZmS,66.0,8.0,2014-01-01,0.563,0.326,7.0,-12.174,1.0,0.0275,0.372,4.34e-05,0.0934,0.271,78.014,194227.0,0.1835379999999999,0.3719565999999999,0.2985,-0.8438302,-1.6756097,-0.21405677,1.3690162,1
Testify,74OpRjJrrCDj1IpvnYml0T,Texas Flood (Legacy Edition),1AL5oXZRtTc8PyhcTwg4xQ,Stevie Ray Vaughan,5fsDcuclIe8ZiBD5P787K1,63.0,38.0,,0.42,0.828,1.0,-13.161,1.0,0.0387,0.00656,0.739,0.38,0.902,102.883,201640.0,0.3477599999999999,-0.73244,0.865,1.8001828,5.423604,1.9441293,-1.5887322,0
Lay That Got Away,6ZvoDiXgACVUkImN0dwtdp,Looking Forward EP,0RYYQOtWs0j7W4v849tqi5,The Melodramatics,4TBWzxdc5YPAv4MqXqw9fF,1.0,0.0,2013-01-26,0.551,0.694,7.0,-7.254,1.0,0.0339,0.348,0.000134,0.0933,0.794,178.007,222512.0,0.382394,0.3478659999999999,0.744,-1.7893033,-3.6009693,1.859486,-4.2621093,3
Quietus,5mhKxJ6J1H01uYnqeNQno9,The Albatross,7AiC8x8GIRbQK2ZROLox5f,Foxing,2dfxY7YDuYCUtWFzWTS6IR,50.0,26.0,2014-05-27,0.381,0.423,4.0,-10.109,1.0,0.0417,0.807,0.085,0.171,0.175,129.791,276720.0,0.161163,0.7220000000000001,0.299,-0.9447122,-2.1605384,1.2280582,1.3980798,1
Immigré,40KOZH5mCRdr6nEKB0BwvU,Généraliser,1xCDXfmVobYlcVyC2sN82U,Sawt El Atlas,4xB6tEIvaJC7vP3AY464nb,10.0,0.0,1996-03-03,0.53,0.701,5.0,-10.995,1.0,0.0438,0.0409,4.53e-05,0.0468,0.856,99.792,291707.0,0.3715299999999999,0.0408547,0.7785,-0.10067247,0.10963144,-1.0505047,0.4242077,1
Rock-A-Bye-Rock,1miCiqbPGxwQ4RzbRUeSp0,Reminiscing,6LxbkL9Kq9pkImSmi0Jsx9,Buddy Holly,3wYyutjgII8LJVVOLrGI0D,58.0,0.0,,0.427,0.489,2.0,-18.578,1.0,0.051,0.559,0.0,0.186,0.781,128.655,142230.0,0.208803,0.559,0.635,-4.448369,-2.6555696,-0.2715186,0.6873303,4
Ca$h Champagne - Instrumental,4syqxnHBQVcLj8nMYWvq4R,Ca$h Champagne,0i8Xdo8scgVxTeBcIg2yaH,Krystal Klear,0jqr8aeeHSn5pMEVD4aTrI,36.0,0.0,2015-01-05,0.815,0.417,8.0,-10.896,1.0,0.0643,0.00127,0.893,0.0994,0.124,120.984,409571.0,0.3398549999999999,-0.89173,0.2704999999999999,-1.612963,4.540281,5.3547144,-0.65718234,0
Black Tiger,70nyhKFruA4O3s0tcQIbZH,Black Tiger,1TvWgaWxP7kELajtsAgMBD,Y&T,49Cw140t9jupn4S3udehoP,42.0,19.0,,0.312,0.913,4.0,-5.59,0.0,0.176,0.000351,0.000271,0.403,0.395,167.019,258027.0,0.284856,8.000000000000005e-05,0.654,2.1701312,-5.6838174,1.7827865,-2.8032146,3
北國之春之榕樹下之故鄉的雨 (國語),43PZs1FhHlqvcVRrelOJEx,Unforgettable,0GUw5HsddqeGWSngqPCx7R,Andy Lau,2n3uDrupL8UtFSeZhY38MS,56.0,0.0,2010-10-13,0.576,0.511,10.0,-9.078,1.0,0.0303,0.393,9.07e-05,0.135,0.39,88.018,240693.0,0.294336,0.3929093,0.4505,-0.08754411,-0.6919375,0.09476018,0.69842684,1
All I See - Gummerman Remix,6fcWF1XrwbNoMuhrUNTyEx,Changes,1hGlgjl6h3wMFoOyIXGhPP,Mutemath,1J9Z9bhqkgyqseEi85cbyx,46.0,9.0,2016-01-01,0.316,0.544,2.0,-11.208,0.0,0.0394,0.793,0.889,0.0811,0.308,102.009,270587.0,0.171904,-0.0959999999999999,0.426,-0.30053484,0.29824698,1.6560302,1.8401748,1
Première Partie : Choeur,0MAlBJtx6OAAZcqWpe8dZy,"Franck : Ruth, oratorio biblique",6QaMVzjoPQG339T9j84sK0,César Franck,1C3sffOOvQNUwg4YIsvKqy,44.0,0.0,2013-04-08,0.257,0.019,9.0,-30.859,0.0,0.0417,0.961,0.54,0.102,0.0787,110.316,139133.0,0.004883,0.4209999999999999,0.04885,-7.9362793,-3.3318214,3.832921,6.990151,4
Silent War,3c6PDuLdSgQdjXESrdBMUZ,New Protection,4xZpDqzUKb67lds2CfnkCb,Ride The Sky,6Tb2DLNNi0aMasLUbLOa7J,0.0,0.0,2007-08-24,0.528,0.794,11.0,-6.516,0.0,0.0311,4.99e-05,0.00651,0.125,0.619,105.017,273438.0,0.419232,-0.0064601,0.7065,0.38072747,-0.16355789,-0.18256833,0.29029346,1
Hello Fear,4k1lxrkrFGKKLrO7t5nZb6,The Essential Kirk Franklin,2g85kD3g7lt1EGtcJxs7gt,Kirk Franklin,4akybxRTGHJZ1DXjLhJ1qu,63.0,26.0,2011-01-24,0.666,0.604,0.0,-6.592,1.0,0.0386,0.176,0.0,0.22,0.462,83.981,334013.0,0.402264,0.176,0.533,0.1455292,-0.44583088,0.029532135,0.3240081,1
Don't Shoot Your Guns,1LJpxMuoYi1LU0lYNnXsYq,EP,6br0ENPvKqqPd3ManyUjE6,Tijuana Panthers,5XGoUe0WjmbOtppHlB7Taf,32.0,6.0,2008-08-26,0.241,0.957,4.0,-6.454,1.0,0.0538,0.000549,0.000649,0.0445,0.92,171.82,148000.0,0.2306369999999999,-9.999999999999994e-05,0.9385,-1.5090556,-4.140756,2.0457947,-5.5716696,3
Leave Us Alone,6F61wAP33iuP3rQ4Izv55e,Hawk,2bpUrPslXn6rFwyanjkcfP,Hawk,1tZaEgFG4CCKVELE92EtRH,33.0,8.0,2002-10-29,0.726,0.644,7.0,-3.845,1.0,0.0867,0.126,0.0,0.436,0.509,92.014,255493.0,0.467544,0.126,0.5765,2.285383,-0.29666558,-0.45603043,-0.9467593,1
Church Medley,2GaxfCUbd511ygsftdgeOx,Bishop Carlton Pearson Presents the Best of Azusa... Yet Holdin' On,1xP4pRKYF9Im4Ca7g026Gv,Carlton Pearson,34lEZF8ruBmrfX93YZCE9P,28.0,19.0,,0.478,0.978,8.0,-4.267,1.0,0.221,0.127,0.0,0.358,0.456,109.177,399707.0,0.4674839999999999,0.127,0.717,1.8247781,-2.495872,-1.3084227,0.1476419,1
White Flag,7hCkCFBK4KytpFwkr9YfzA,Love CPR,7D4gilSnIywOZXjQPnVWKi,September,6VX2R9L0O0d6qPvqGuIH7b,56.0,0.0,,0.791,0.812,4.0,-5.163,0.0,0.0476,0.00154,2.64e-06,0.207,0.914,123.968,182773.0,0.6422920000000001,0.00153736,0.863,0.0060805976,-0.17125396,-0.57834804,-1.2236419,1
My Singing Soul,6DxXxyGKYefATjXzIAt1Uj,Memento,0XLfWDuCeQclotBnGymbIm,Soel,1J2sYcnz7SBcPTZvH9SfOk,27.0,33.0,,0.677,0.654,4.0,-11.144,0.0,0.0557,0.292,0.754,0.0875,0.733,172.023,280080.0,0.442758,-0.462,0.6935,-2.2375958,-0.38543308,3.6237104,-3.8498297,0
Constantly Happy,43b6dpVcsHpStu55cSctx5,Easy Travels,10crRKYr87TvuLkY8zwJmg,Dead Gaze,7ExxnBOcNivbzcKNmZq9Rm,9.0,1.0,2016-08-26,0.501,0.852,6.0,-6.301,1.0,0.0373,0.00205,0.265,0.626,0.349,120.054,206560.0,0.426852,-0.26295,0.6005,4.130239,-0.5584713,-0.15123345,-1.7865815,2
And Your Bird Can Sing - Karaoke,1xZU93sATjFm6jZms36Gqm,The Beatles - Vol. 5 - Karaoke,7HUUxBtA8NZb5QxQy7JaeI,Karaoke - The Beatles,1f5kd2zHifHUgsjlivOHxJ,1.0,0.0,2006-03-28,0.443,0.549,4.0,-5.582,1.0,0.0359,0.000707,0.108,0.283,0.804,132.817,120163.0,0.243207,-0.107293,0.6765000000000001,0.7220743,-0.77677834,0.1906558,-2.08608,1
Wave of Mutilation,3Ph4kVLdBqcut651DXBH21,Pixies' Doolittle Tribute,3Kpgj6VVjlGrwJPoLczbGh,Unwoman,0ulEFrMUcWduqdVKegJZJF,24.0,0.0,2011-03-08,0.675,0.399,9.0,-9.772,1.0,0.0428,0.632,0.311,0.0844,0.822,114.53,171560.0,0.269325,0.321,0.6105,-1.6735892,-0.40830895,-0.13737282,-0.14001422,1
Summer,2bjCcodOKmwDr5t8fCrJBf,Walk Through Walls,3kDVELWE0LVwybGYfRaXbZ,Katie Herzig,5jbP6txZCMe5l7QLZ1pmJ3,38.0,9.0,2014-04-08,0.507,0.812,0.0,-6.583,1.0,0.0293,0.00562,0.00102,0.0969,0.367,116.986,263507.0,0.411684,0.0046,0.5895,0.51250875,-0.7686503,0.34365126,0.16321391,1
Bang - Instrumental,6wnEQEq53uEocPMSUnmRZ7,Let’s Get It: Thug Motivation 101,7z6s0Wd7MWCJYLYyMOfRJl,Jeezy,4yBK75WVCQXej1p04GWqxH,71.0,9.0,2005-07-26,0.772,0.769,4.0,-10.716,1.0,0.101,0.137,0.886,0.068,0.971,75.001,268653.0,0.593668,-0.749,0.87,-1.530868,4.550887,2.75979,-1.386503,0
Right Back Where We Started From,0WfZKNSWK2QaTbPtmWfJN6,Right Back Where We Started From,1shPKTOFZjMvYw2ujcweYF,Maxine Nightingale,6jQ9UtYXqNfVnPkrH1Xxwi,49.0,5.0,2014-03-20,0.468,0.833,5.0,-6.958,1.0,0.0623,0.361,0.0,0.359,0.908,151.63,179520.0,0.389844,0.361,0.8705,1.0997343,-1.6876994,0.7346295,-4.5453253,3
(Bonus) I Swear to God,7fXXSHhKdjJ1Ia7nQQLVzt,Jumpin out the Gym,4CXnWsBVbgRlh2wa6IwdrH,RiFF Raff & DOLLABiLLGATES,1YHEWOOihLfFvJn3D3ybfL,14.0,7.0,2013-04-29,0.835,0.652,1.0,-5.889,0.0,0.0866,0.225,0.0,0.108,0.244,106.121,237500.0,0.54442,0.225,0.448,0.18052271,-0.8952651,-0.15966547,0.26150873,1
Pray & Slay,2glYygDdroeHzcJ20Aqakg,RuPaul's Drag Race: The Rusical,2Tcs2Vp2RLimt68L7pD1Pp,Lucian Piane,27x5boWqlA0tWUHq9F1UPb,29.0,13.0,2016-04-22,0.609,0.845,3.0,-4.904,1.0,0.351,0.24,0.0,0.24,0.36,140.016,104453.0,0.514605,0.24,0.6025,1.3852999,-4.6766863,-2.633348,-1.2615,5
LIKE I WOULD,1zWMf9bVyhY5W3ZORbjNWt,Mind Of Mine (Deluxe Edition),5amj9zNeZ3B2EdpBgXrOZ0,ZAYN,5ZsFI1h6hIdQRw2ti0hz81,77.0,58.0,2016-03-25,0.565,0.832,10.0,-5.732,0.0,0.114,0.0247,0.0,0.26,0.233,112.827,192133.0,0.4700799999999999,0.0247,0.5325,1.0517505,-1.2348243,-0.22072431,0.13329515,1
Ay Mujer,1956rKJL2s7jxoU2TCJa2D,Original Masters,5w5cMvdVoO8pocK37I3wSw,Latin Breed,0BHmAxp7yMVJEatuusmbAH,28.0,30.0,1991-01-01,0.639,0.625,0.0,-6.399,1.0,0.0309,0.548,8.72e-05,0.29,0.799,104.002,167173.0,0.399375,0.5479128000000001,0.712,1.281275,0.728465,-0.44878966,-0.8827041,1
Focker,6hILOEPNyW7dMt8jERroz7,Fantasy Black Channel,3ztYSYN5zQE9I6Vu0TgVrz,Late of the Pier,5ZBQea34QfBgEDkcGEKK2b,29.0,26.0,2008-06-09,0.242,0.96,4.0,-5.031,0.0,0.33,0.000315,0.00253,0.389,0.214,148.465,195707.0,0.2323199999999999,-0.002215,0.587,3.760051,-7.614233,0.25138357,0.2926721,5
Stubborn Kind of Fellow (Remastered),06RI7LjEooMg2ErQXB32pg,Soul Classics (Remastered),0YAGmUAZXVIoSRmJmMBufA,Marvin Gaye,3koiLjNrgRTNbOwViDipeA,75.0,0.0,2013-10-27,0.612,0.775,3.0,-5.578,0.0,0.0358,0.136,0.000303,0.103,0.844,111.182,174080.0,0.4743,0.135697,0.8095,-0.11665371,0.27809334,-0.42162156,-0.31171197,1
Friends' Funeral,2brfVwYHElV5jR5w95kACm,Event Horizon,1tyeJw98BuSqYtwdOeCRQV,The Moonhead Band,6hNFxsOWpN7P5Ntqaz2gSk,0.0,0.0,2016-01-03,0.232,0.447,9.0,-12.146,0.0,0.0411,0.883,0.886,0.0769,0.0381,128.036,462000.0,0.103704,-0.003,0.24255,-0.5881509,-1.6978301,3.755907,1.7526546,4
Vibrations,1Xa55wH35qUIuwYCrZuEd4,Tremors,06qkDcUOWer2WjrRUnSd4K,Foamo,2sxI9mdxTPzsbAzZwIP6R7,19.0,0.0,2012-04-09,0.878,0.791,4.0,-3.724,0.0,0.149,0.000269,0.279,0.0261,0.407,131.001,311354.0,0.6944980000000001,-0.278731,0.599,0.29385763,-1.2442592,-0.35942778,-0.052554533,1
Mudd Sippers Only,59zqjCLucgrwrY3NscQVa0,Po Up Poet,5ViZlqyquYLn78KVbHBIvd,Paul Wall,0k7Xl1pqI3tu8sSEjo5oEg,65.0,3.0,2014-12-02,0.689,0.69,10.0,-5.848,1.0,0.142,0.0304,0.0,0.0862,0.342,77.485,285080.0,0.4754099999999999,0.0304,0.516,0.3761565,-1.3047467,-0.62328994,0.34801912,1
Finale,2D1wE1pWcURuIi2nvEW2rw,America,52cmByLkjuSb0w4JnQCTGY,John Fahey,4js8BDiQwnHLlDmT1shPH7,40.0,13.0,,0.426,0.0908,7.0,-21.21,1.0,0.0434,0.881,0.8,0.0861,0.12,81.902,190067.0,0.0386808,0.0809999999999999,0.1054,-4.37546,-0.33196107,2.7013953,3.4924917,4
One Headlight,0z1b34WikhOH9ZxU8QDWcv,Bringing Down The Horse,2BOlaNQt6WJ1HO5pQcKHGh,The Wallflowers,0jJNGWrpjGIHUdTTJiIYeB,57.0,69.0,1996-01-01,0.701,0.539,2.0,-8.968,1.0,0.0277,0.000655,0.005,0.0589,0.752,107.531,312627.0,0.377839,-0.004345,0.6455,-0.41424614,-0.6273898,-0.51039094,-0.1697689,1
Long Way To Go,6SC8nVtQbOylK81aEPh9MP,Love It To Death,6p7jHbG5Bd6z2JgfKx0um7,Alice Cooper,3EhbVgyfGd7HkpsagwL9GS,64.0,33.0,,0.478,0.82,2.0,-11.546,1.0,0.0769,0.0476,0.000768,0.216,0.908,171.959,184507.0,0.39196,0.046832,0.864,-0.5264374,-3.1873991,1.4279991,-5.1976304,3
The Fix Is In,4zTQ2SHMTUU8FtdW7psRZr,Mic City Sons,0D3hElyxCMZnBVI4pDMSAL,Heatmiser,59IPo3F7aZifhZtHnoGHbo,41.0,28.0,1996-01-01,0.434,0.487,0.0,-9.696,1.0,0.0253,0.286,0.0434,0.154,0.074,100.547,278000.0,0.211358,0.2425999999999999,0.2804999999999999,0.57503664,-1.4479723,0.64373124,1.5121466,1
You Don't Know My Name - RADIO EDIT,7rGPmU13q8JS1TXxrWsEAv,20 R&B GEMS,3hteJ0ReL7B0Nk60OulGV0,Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,80.0,28.0,2008-05-26,0.272,0.608,9.0,-11.784,1.0,0.158,0.512,0.00402,0.325,0.378,167.383,268307.0,0.165376,0.50798,0.493,2.714468,-5.540622,2.3138664,-2.9999633,3
"Winners Forever - Shorisha Yo (From ""v Gundam"")",2J2NzlFLP9CMymwMExaBcz,Anime Collection from Gundam 30th Anniversary,3SJufUz97J6Pr8ENOY14AT,Manga Star,7KmyHnRaLCwzg6uoXOBWmj,27.0,0.0,2013-01-07,0.453,0.885,11.0,-5.256,0.0,0.0345,0.000173,0.923,0.445,0.403,150.048,225668.0,0.400905,-0.922827,0.644,1.254287,1.1127867,4.266198,-3.5957975,0
Y U Hatin' (feat. Quavo),3ezEx4HM4j2sTjKsEtDyEi,Came Up,11vllOzkYIstKLvN3xohNT,Devin Hill,5HhhdWWdxLVal6JmQOiHeZ,6.0,5.0,2017-02-14,0.867,0.4,7.0,-7.974,0.0,0.169,0.384,0.0,0.228,0.272,128.012,277065.0,0.3468,0.384,0.336,-0.4095605,-2.2294059,-0.87109375,0.41466922,1
Claudette,2axBpBn8YP1z43vZIHxClr,Black & White Night,5oXvIiGVyPfcrXzlMGxsMk,Roy Orbison,0JDkhL4rjiPNEp92jAgJnS,68.0,29.0,1989-11-23,0.569,0.823,9.0,-10.142,1.0,0.126,0.159,1.27e-06,0.978,0.834,142.105,181333.0,0.4682869999999999,0.15899873,0.8285,8.4609375,-0.5895748,-1.6325295,-7.325079,2
Tsunami,6NNuQxCKXZz5xYIKvphY70,Tsunami,7kFD6LXCH0tfcuxpmp5apt,Mehdi Moghadam,4nPtwfdJLbP9muFZwHts3B,14.0,27.0,2007-10-24,0.748,0.67,0.0,-6.328,1.0,0.0505,0.0692,0.00083,0.155,0.74,125.997,196253.0,0.50116,0.06837,0.7050000000000001,-0.2602762,-0.56185144,-0.24346873,-0.5476432,1
El Taliban - Vivo En Culiacan/2009,3gZ2iPhGNd28ETeuNYIvtM,En Vivo Desde Culiacán,3DxGQMN34FOA3RyVJlT36G,Larry Hernández,6djNDzSg08mnh2Ayoh6Ovn,60.0,0.0,2009-01-01,0.681,0.819,2.0,-5.437,1.0,0.273,0.276,0.0,0.663,0.553,121.672,85040.0,0.557739,0.276,0.6859999999999999,5.0043373,-2.3090208,-2.7062526,-2.9543505,2
Moonshadow,0nUSl2s8SQ6AKTBL1G7YQc,Coverage,0llQVKRy83M2BsXFQQnztZ,Mandy Moore,2LJxr7Pt3JnP60eLxwbDOu,65.0,25.0,,0.482,0.436,11.0,-6.052,1.0,0.0262,0.711,0.0,0.0751,0.596,130.478,179707.0,0.210152,0.711,0.516,-1.2476838,-1.3697473,0.45896676,-0.3283869,1
The Main Event,69vaIKDGqiESQ3qQtArjhx,The Platform,4FLIb7KILAeKlllF1SeRTy,Dilated Peoples,56OMwqr8qaLIRH4ZrvvdXq,49.0,30.0,2000-05-23,0.707,0.733,9.0,-6.537,1.0,0.292,0.137,0.0,0.253,0.848,90.146,153800.0,0.518231,0.137,0.7905,0.5244001,-2.3300757,-3.3468099,-0.45552197,5
Yo Ando Ganando,4CAKyZBzmtCEUqh47EWdHR,Para Los Pibes,0QUQ5NLlhrJ19ILTH88UPQ,Damas Gratis,3YeBTR1Q1rUxKguz4jP6UV,65.0,29.0,2004-01-01,0.691,0.75,8.0,-2.299,1.0,0.0487,0.416,4.07e-05,0.0384,0.865,85.093,249800.0,0.51825,0.4159593,0.8075,-0.3858354,0.25781372,-0.47439098,-0.22205658,1
无可取代,26GCPb9XeyTnbwkvihqZZ3,美丽新世界,3JUfcPAWVZ0rteIX4wRVRS,S.H.E,2lWShxOL8iTlI0pmtVKvEh,54.0,19.0,2002-08-03,0.574,0.565,0.0,-5.613,1.0,0.0321,0.314,0.0,0.274,0.391,82.989,289867.0,0.3243099999999999,0.314,0.478,1.1298401,-0.13823602,0.24920753,0.03716296,1
Judgement Time,1FJdD9CtZSBMZeRnXKtJyn,BDF Meets Loud & Lone,1dzzvHNc7neQMCd279MYZ8,BDF - Basque Dub Foundation,5OisY2DVHYJ1oAZfQN3ACW,13.0,4.0,2002-10-07,0.786,0.551,9.0,-7.778,0.0,0.0406,0.0333,0.0013,0.281,0.747,140.557,246999.0,0.433086,0.032,0.649,-0.7467447,-1.15634,-0.23535167,-0.84780014,1
Close Of The Day,1e9XXGb3IjpNqCbzjHjQOc,Gypsy Flat Road,3kxnsIEUUOmuXiT8pE82Ee,Sandra McCracken,435UmkDo0uchwmDeHdKWGN,46.0,0.0,,0.427,0.347,4.0,-13.374,1.0,0.0299,0.664,0.0189,0.344,0.155,98.232,376200.0,0.148169,0.6451,0.251,-1.3218427,-1.8721077,0.652478,2.3489037,1
"The Four Seasons, Violin Concerto No. 3 in F Major, RV 293 ""L'autunno"": III. Allegro",0Gfv6i37J1Hoxll4n1UCVc,Vivaldi: The Four Seasons,0kSdjU9M28uPSo1bdnqwna,Antonio Vivaldi,2QOIawHpSlOwXDvSqQ9YJR,72.0,14.0,1999-12-30,0.415,0.218,11.0,-19.28,1.0,0.0423,0.883,0.803,0.11,0.421,84.049,186440.0,0.09047,0.0799999999999999,0.3195,-3.6311398,0.15574929,1.4098644,3.1477976,4
The Game,55ZtdSlAubeq1O9gsbBCuX,Cold,7MvOXPaapEpyCUsIXA2MFJ,Gideon,3Zj2B8yAi8gHoR8vpsPatZ,46.0,22.0,2017-05-12,0.639,0.96,6.0,-4.822,1.0,0.0708,0.00582,0.0,0.0894,0.277,105.595,198607.0,0.61344,0.00582,0.6185,0.54474276,-0.7978639,-0.11618002,0.14425567,1
Power,4T1RugBhVCIONmhGXvFnuJ,American Hustler,1iIGqdLRgdz0gVdVNmxPqu,Tone Trump,14uxgNVaUtq8dnpbsmGxb7,23.0,0.0,2017-07-06,0.533,0.336,1.0,-19.827,1.0,0.857,0.899,0.0,0.391,0.766,78.244,407267.0,0.179088,0.899,0.551,-3.0039303,-11.612223,-12.374834,3.784882,5
Solo para Ti,43WmMmHzOSmoIwKgfP6e3X,Los Dos Grandes - Ledesma y Manzanero,2EDlyu6q8gauD3yXgfOYjV,Roberto Ledesma,2Ejmg38PVquSCqD7ijebmY,36.0,2.0,,0.514,0.332,1.0,-8.751,1.0,0.0338,0.738,1.52e-06,0.0702,0.568,87.897,174000.0,0.170648,0.73799848,0.4499999999999999,-1.4916804,-0.7678786,-0.31091344,1.5637075,1
Fireflies,2VLsk6390f8mYczxLaDkxh,Lullaby Pop HitZzz,5G6uwGvayq2DmOzonBzOLO,Twinkle Twinkle Little Rock Star,3mGCLimuzOdod4Lnegny4d,55.0,13.0,2012-07-10,0.744,0.187,3.0,-19.125,1.0,0.0516,0.983,0.909,0.0892,0.228,103.97,229615.0,0.139128,0.0739999999999999,0.2075,-4.2435737,0.866517,2.776302,1.7015748,4
Wornell's Yorkies,1BZlOlJtS29snVsIBbgk0y,Bing! Bing! Bing!,60SBajnbT4gWbD2q8SWKbT,Charlie Hunter Trio,5rNExnbAb7ZjH89O5kn8uG,14.0,10.0,1995-01-01,0.732,0.522,10.0,-11.396,0.0,0.0377,0.65,0.63,0.112,0.601,150.275,240107.0,0.382104,0.02,0.5615,-1.7524052,-0.53609717,1.6301916,-1.2565614,1
Outside The Pier Prowled Like Electric Turtles,3hZ4VteAo20axjWS3xeRFT,The Best Of William Burroughs From Giorno Poetry Systems,3ifIM3y4zSt1gRtAFbYeGV,William S. Burroughs,3CcqTY5fsD6Bli5ecGhDKz,19.0,0.0,,0.464,0.412,11.0,-22.529,0.0,0.657,0.944,0.26,0.125,0.147,88.745,73867.0,0.191168,0.6839999999999999,0.2794999999999999,-1.5580573,-10.198192,-5.6746607,5.7453275,5
Travailler,1A5VZPvmpx1QVZjPW93HjY,Duchess Says / Le Prince Harry,2VCCCsHDd5QAYbJ9yHSE8D,Duchess Says,2mEmkjlxWjRINgehiF0eEk,12.0,2.0,2015-05-26,0.691,0.516,0.0,-6.236,1.0,0.0396,0.000687,0.506,0.139,0.886,122.166,200282.0,0.356556,-0.505313,0.7010000000000001,-0.6462547,0.48858896,0.31975177,-1.0339916,1
LoveLife - Radio Edit,7Dljtm4qGmlNdc7p5e3RYl,Electroshock,3LDGAKG6KI7SY4pb76sPpx,Kate Ryan,47BNWfpngeFHYvBlPPyraM,56.0,18.0,2012-01-01,0.651,0.738,1.0,-6.532,1.0,0.0264,0.00182,0.00706,0.14,0.37,126.982,222427.0,0.480438,-0.00524,0.554,0.20816812,-0.80496275,0.25901058,-0.07582718,1
Black Jack Davy,2QjmV0kopumDKSzPE4NtUJ,Another Dawn,797pO1guV5gFFiL2tjwioQ,Tempest,5svDD0GKNeaBBHCcuP3b3k,9.0,0.0,2010-03-16,0.537,0.791,2.0,-5.595,0.0,0.0269,0.0659,0.00044,0.237,0.738,95.284,191533.0,0.424767,0.06546,0.7645,0.75997585,0.13785854,-0.47978455,0.20635182,1
One Drop,46gYCEfrFISGqjVIDkPoqQ,One Drop,1m0zdOPN6UDWQB4SvnDtbB,Be Charlotte,2rTZSJ6JzWaKJaHGbEkRjl,21.0,0.0,2016-12-23,0.644,0.721,9.0,-5.731,0.0,0.0451,0.00298,0.0,0.192,0.597,121.983,217441.0,0.464324,0.00298,0.659,0.42081386,-0.45835346,0.107961506,-0.3737917,1
Lost In Neon,2TVp1nSvbM1mckQPCa5ak6,Tokyo+,7ApwhRH7ZXOM59JPDZNEOX,Marconi Union,3nZ3ed6p4CKc1McTLypr6H,61.0,32.0,2017-01-20,0.444,0.367,1.0,-22.701,1.0,0.0453,0.58,0.881,0.0982,0.423,159.889,241293.0,0.162948,-0.301,0.395,-5.832548,1.852272,7.365254,-2.179525,0
Bloodlines,56bw6JOTeUWSzRU1pGZUSE,Nothing Violates This Nature,2CUEqJllJif6dF0wT9kTSs,All Pigs Must Die,1lTEsWeT539Ojf2X1Ba7ba,19.0,8.0,2013-07-23,0.405,0.967,7.0,-5.225,1.0,0.0466,2.31e-06,0.901,0.0969,0.217,109.883,214069.0,0.391635,-0.90099769,0.592,0.3797212,1.1852674,2.661124,0.33728975,0
"Piano Concerto No.3 In C, Op.26: 1. Andante - Allegro",3wAtRJhIVO3Vt8c2WQDNQH,Tchaikovsky: Piano Concerto No.1 / Prokofiev: Piano Concerto No.3,4qVnji7PelY8PyKuqgJc2Q,Sergei Prokofiev,4kHtgiRnpmFIV5Tm4BIs8l,58.0,6.0,1984-12-20,0.353,0.246,0.0,-19.039,1.0,0.0384,0.966,0.846,0.299,0.128,110.397,535267.0,0.086838,0.12,0.187,-3.145113,-0.80077446,2.7223427,2.8849344,4
When Juniper Sleeps,51cOQB2Fmfm0TQV9CJY3mD,Lullabies for Love: A Celtic Collection to Benefit One Home Many Hopes,58L7rx2IadScfKiGrOoOIh,Seamus Egan,5dWAsW7cMbMCswqTwN2jQm,23.0,24.0,2011-07-26,0.531,0.0747,2.0,-21.816,1.0,0.035,0.917,0.893,0.108,0.218,120.897,233253.0,0.0396657,0.024,0.14635,-5.7708297,0.48869887,3.6207004,2.3815556,4
On est resté à l’hôtel,4t9yWKvskdidxUSo55qPqm,Comment c'est loin,1jfBSA8KgMLol7Iahnq8wv,Skread,6BbceEVcjow8mhQPYK3eBK,53.0,26.0,2015-12-09,0.781,0.844,5.0,-9.105,0.0,0.0765,0.00593,0.918,0.0946,0.12,105.023,97293.0,0.659164,-0.91207,0.482,-0.8707221,4.3761787,4.7913404,-0.79227656,0
In Love With a Girl - Max Martin Unreleased Version,2yxdRsAQDFZeR1rssHtnj3,Finest Hour: The Best of Gavin DeGraw,0IMzbxnAqwRi6sm9s5oOJO,Gavin DeGraw,5DYAABs8rkY9VhwtENoQCz,62.0,22.0,,0.497,0.832,10.0,-5.652,1.0,0.0348,0.00386,0.0,0.119,0.742,159.873,199613.0,0.413504,0.00386,0.7869999999999999,-0.7261693,-2.5413625,1.3455143,-3.2332196,3
